Country,Year,pop,Region,SubRegion,ISO3166_alpha3,elect_twh,electbyfuel_total,electbyfuel_coal,electbyfuel_gas,electbyfuel_oil,electbyfuel_nuclear,electbyfuel_hydro,hydro_twh,electbyfuel_ren_power,wind_twh,solar_twh,electbyfuel_other,biogeo_twh,co2_combust_mtco2,co2_combust_pc,ren_power_share
Mexico,1994,89.259205,North America,North America,MEX,146.127562,146.127562,14.28461806,21.38018503,79.72029009,4.239,20.27131944,20.27131944,6.2285254,0,0,0.003624,6.2185254,317.9670772,0.059071987,18.13473411675752
Mexico,1995,90.862455,North America,North America,MEX,150.3562987,150.3562987,15.48144012,22.3977671,70.00650792,8.443,27.59866667,27.59866667,6.426443481,0,0,0.0024734,6.414443481,304.1059451,0.057027015,22.629653992007988
Mexico,1996,92.452702,North America,North America,MEX,156.5909313,156.5909313,18.53418911,21.16826488,71.47585419,7.878,31.33627778,31.33627778,6.196555154,0,0,0.0017902,6.184555154,313.6461959,0.057508275,23.96871429424853
Mexico,1997,94.021207,North America,North America,MEX,166.748445,166.748445,18.39173418,23.12121864,82.51142891,10.456,26.36209722,26.36209722,5.901246225,0,0,0.0047198,5.883246225,330.4884526,0.057920093,19.348512332453833
Mexico,1998,95.575245,North America,North America,MEX,181.0591201,181.0591201,18.68767928,30.0223251,92.33252289,9.265,24.59294444,24.59294444,6.160586032,0,0,-0.0019376,6.138586032,346.7835178,0.059293781,16.98535288087927
Mexico,1999,97.115706,North America,North America,MEX,189.9785806,189.9785806,18.60842618,32.90516984,89.6631417,10.002,32.71232,32.71232,6.084001313,0,0,0.0035216,6.060001313,344.5061821,0.059210695,20.42141866228892
Mexico,2000,98.625552,North America,North America,MEX,203.628061,203.628061,19.05485185,40.30958665,96.579594,8.221,33.07488,33.07488,6.384645108,0,0,0.0035034,6.358645108,371.0303719,0.061913348,19.378235452529307
Mexico,2001,100.099099,North America,North America,MEX,210.212142,210.212142,23.172,50.86083492,92.74216508,8.726,28.43533,28.43533,6.273497045,0,0,0.002315,6.247497045,371.039297,0.060429935,16.51133312984366
Mexico,2002,101.548624,North America,North America,MEX,215.7222715,215.7222715,26.098,69.6006703,79.3153297,9.74662112,24.86159,24.86159,6.100060368,0,0,0.0,6.071060368,389.3300802,0.061014783,14.352551617740591
Mexico,2003,102.978515,North America,North America,MEX,224.9030835,224.9030835,30.898,80.58321194,70.80378806,10.50150777,19.852205,19.852205,6.976712539,0,0,5.287658205,6.949712539,392.5440427,0.060896936,11.929101691929448
Mexico,2004,104.394131,North America,North America,MEX,235.396556,235.396556,23.798,92.3728353,73.9331647,9.193935356,25.17639361,25.17639361,7.290834336,0,0,3.631392719,7.261834336,413.7674525,0.063586237,13.792567103658051
Mexico,2005,105.811504,North America,North America,MEX,247.970751,247.970751,32.81,86.48043165,72.68556835,10.80490604,27.70944556,27.70944556,8.16551914,0,0,9.314880296,8.13751914,455.7917195,0.068731541,14.467417852841846
Mexico,2006,107.253666,North America,North America,MEX,256.2249605,256.2249605,31.737,116.0574766,53.83852342,10.86624109,30.44647472,30.44647472,7.54238685,0,0,5.736857821,7.48738685,459.220192,0.068789879,14.826370348879417
Mexico,2007,108.77436,North America,North America,MEX,263.249536,263.249536,31.566,128.785543,51.541457,10.42072502,27.33967417,27.33967417,8.506912841,0,0,5.089224016,8.249912841,465.060006,0.068461722,13.616961137207854
Mexico,2008,110.374288,North America,North America,MEX,269.299748,269.299748,21.343,131.273,52.876,9.80397628,39.22390917,39.22390917,8.170158096,0,0,6.609704451,7.896158096,475.775611,0.070243273,17.599001713882036
Mexico,2009,111.999721,North America,North America,MEX,267.753583,267.753583,29.442,138.156,48.777,10.5010789,26.72200556,26.72200556,8.170422041,0,0,5.985076496,7.547069263,471.7958471,0.068054441,13.031544605324665
Mexico,2010,113.623895,North America,North America,MEX,275.5675,275.5675,32.387,147.0717562,43.76321233,5.879240639,37.196,37.196,9.27029084,0,0,0.0,8.000179729,466.8339076,0.067341758,16.86203592223321
Mexico,2011,115.243504,North America,North America,MEX,292.1430556,292.1430556,33.78163,153.5163651,48.83265,10.08919503,36.2668,36.2668,9.656415399,0,0,0.0,7.96709401,489.6616455,0.069407748,15.719427355438393
Mexico,2012,116.818208,North America,North America,MEX,296.3958333,296.3958333,34.233,154.600242,55.7332008,8.769598816,31.855,31.855,11.20479167,0,0,0.0,7.447481397,499.401255,0.069088597,14.527799257696246
Mexico,2013,118.343573,North America,North America,MEX,297.1180556,297.1180556,31.73757,165.7784007,47.68046999,11.79986961,27.95813,27.95813,12.16361522,0,0,0.0,7.873071332,496.653108,0.068227504,13.503637515053798
Mexico,2014,119.784261,North America,North America,MEX,303.3158333,303.3158333,33.77846,173.7346026,32.48865622,9.677208057,38.89177,38.89177,14.74513642,0,0,0.0,8.097939758,482.8082746,0.067037731,17.683516826815122
Mexico,2015,121.072306,North America,North America,MEX,310.3497222,310.3497222,33.76356,185.5471187,31.22581853,11.57713787,30.89147,30.89147,17.34461716,0,0,0.0,8.397324934,480.9223558,0.065576653,15.542494067036738
Mexico,2016,122.25135,North America,North America,MEX,320.3447222,320.3447222,34.44943,192.8276522,33.52271,10.56717425,30.03122,30.03122,18.94653579,0,0,0.0,8.316164958,495.660494,0.067027853,15.289078419535143
Mexico,2017,123.400057,North America,North America,MEX,329.0852778,329.0852778,30.86101,197.6991197,38.86508,10.88286175,30.87776,30.87776,19.89944635,0,0,0.0,8.093158577,510.6427653,0.06796547,15.429801870644486
Mexico,2018,124.573711,North America,North America,MEX,349.2988889,349.2988889,29.03443,215.7670693,35.70006,13.55487745,32.23409,32.23409,23.00836218,0,0,0.0,7.361402184,492.8768234,0.066014078,15.815238449216837
Mexico,2019,125.762982,North America,North America,MEX,344.5797222,344.5797222,32.68185,208.4072106,34.79453,11.18983001,23.60243,23.60243,33.90387162,0,0,0.0,7.212641621,484.4693148,0.064697908,16.688823489915737
Mexico,2020,126.799054,North America,North America,MEX,325.7266667,325.7266667,15.30398699,209.2555497,20.62391491,11.1779347,26.81701,26.81701,42.54827037,0,0,0.0,7.009760369,419.1828108,0.058786101,21.295548526239223
Mexico,2021,127.648148,North America,North America,MEX,328.598,328.598,7.38143927,195.7301566,31.47005278,11.9230924,34.71716,34.71716,47.37609891,0,0,0.0,6.106318915,447.0983802,0.062004526,24.982884530642306
Mexico,2022,128.613117,North America,North America,MEX,340.1472222,340.1472222,10.38066483,203.1603212,32.6303589,10.8496171,35.55885,35.55885,47.56741016,0,0,0.0,6.69662016,474.0025068,0.064291312,24.438318097192447
Mexico,2023,129.739759,North America,North America,MEX,351.695,351.695,13.53451945,219.2372635,35.25786818,12.38611825,20.609,20.609,50.67023058,0,0,0.0,6.632230584,476.3010586,0.063657585,20.267342606519854
Mexico,2024,130.861007,North America,North America,MEX,355.2006962,355.2006962,12.38967993,221.6738698,33.81463581,12.3065896,23.54290928,23.54290928,51.47301176,0,0,0.0,5.994430635,477.921192,0.063553594,21.119305745324716
Netherlands,1985,14.538959,Europe,Europe,NLD,62.975,62.975,14.833,38.213,3.258,3.899,0.003,0.003,0.441,0,0,2.328,0.441,172.7472422,0.203745913,0.7050416832076221
Netherlands,1986,14.626494,Europe,Europe,NLD,67.17,67.17,15.138,41.502,3.456,4.216,0.003,0.003,0.554,0,0,2.301,0.553,174.908156,0.212566653,0.8292392437099897
Netherlands,1987,14.724947,Europe,Europe,NLD,68.448,68.448,16.948,41.292,3.659,3.556,0.001,0.001,0.704,0,0,2.288,0.702,182.4646544,0.215495747,1.0299789621318374
Netherlands,1988,14.825923,Europe,Europe,NLD,69.654,69.654,22.255,36.428,3.796,3.675,0.002,0.002,0.851,0,0,2.647,0.835,187.8232062,0.214740978,1.2246245728888505
Netherlands,1989,14.921111,Europe,Europe,NLD,73.081,73.081,22.156,39.93,3.307,4.019,0.037,0.037,0.923,0,0,2.709,0.9,188.4161504,0.214357249,1.3136109248641918
Netherlands,1990,15.030878,Europe,Europe,NLD,71.892,71.892,27.499,36.529,3.064,3.502,0.085,0.085,0.726,0,0,0.487,0.67,192.0722982,0.218127314,1.1280810104044956
Netherlands,1991,15.15509,Europe,Europe,NLD,74.282,74.282,25.242,41.015,3.304,3.329,0.104,0.104,0.838,0,0,0.45,0.75,199.8011298,0.220455828,1.2681403300934277
Netherlands,1992,15.276785,Europe,Europe,NLD,77.231,77.231,25.216,43.462,3.155,3.8,0.12,0.12,0.9,0,0,0.578,0.752,200.2541288,0.221304593,1.320713185119965
Netherlands,1993,15.38972,Europe,Europe,NLD,76.992,76.992,24.248,44.121,3.026,3.948,0.092,0.092,1.038,0,0,0.519,0.863,205.0699926,0.221516582,1.4676849542809642
Netherlands,1994,15.485449,Europe,Europe,NLD,79.677,79.677,27.007,43.541,3.331,3.967,0.1,0.1,1.17701,0,0,0.55399,0.939,202.3205705,0.217785851,1.6027335366542415
Netherlands,1995,15.565032,Europe,Europe,NLD,81.063,81.063,30.022,42.011,2.814,4.018,0.088,0.088,1.335,0,0,0.775,1.017,208.6237881,0.225496653,1.7554247930621862
Netherlands,1996,15.640027,Europe,Europe,NLD,85.234,85.234,28.453,47.075,2.824,4.16,0.08,0.08,1.755,0,0,0.887,1.316,219.5888159,0.234117141,2.1528967313513387
Netherlands,1997,15.723622,Europe,Europe,NLD,86.659,86.659,27.362,50.661,2.823,2.408,0.092,0.092,1.94,0,0,1.373,1.463,217.2792987,0.228691706,2.344822811248687
Netherlands,1998,15.827107,Europe,Europe,NLD,92.006273,92.006273,29.576,52.126126,3.013,3.809091,0.11231,0.11231,2.233781,0,0,1.135965,1.590281,218.0957688,0.22880945,2.549925046958483
Netherlands,1999,15.940184,Europe,Europe,NLD,87.617304,87.617304,25.068,52.581516,2.781,3.828213,0.090249,0.090249,2.438608,0,0,0.829718,1.788338,215.1591453,0.224438858,2.8862529255636535
Netherlands,2000,16.05876,Europe,Europe,NLD,90.180577,90.180577,27.114,52.492704,2.641,3.919208,0.142393,0.142393,2.849904,0,0,1.021368,2.013194,216.214858,0.225705474,3.3181169377525714
Netherlands,2001,16.182705,Europe,Europe,NLD,94.072426,94.072426,28.521,54.408072,2.646,3.972571,0.117324,0.117324,3.196094,0,0,1.211365,2.358034,225.9196556,0.232594369,3.522198949137338
Netherlands,2002,16.288051,Europe,Europe,NLD,95.082892,95.082892,28.988,55.132205,2.363,3.91354,0.109636,0.109636,3.869792,0,0,0.706719,2.906752,225.9705353,0.231201387,4.185219776445168
Netherlands,2003,16.366912,Europe,Europe,NLD,98.140305,98.140305,29.742,56.172989,2.493,4.017989,0.072023,0.072023,3.896274,0,0,1.74603,2.547534,225.4458148,0.231630401,4.043493649219859
Netherlands,2004,16.425566,Europe,Europe,NLD,102.144798,102.144798,28.135,60.498005,2.431,3.822018,0.095732,0.095732,5.225046,0,0,1.937997,3.324906,231.4131581,0.238620656,5.209054307396055
Netherlands,2005,16.46571,Europe,Europe,NLD,100.76871,100.76871,26.928,58.207785,2.262,3.997456,0.088,0.088,7.377918,0,0,1.907551,5.276719,233.1021688,0.243176341,7.408964548618316
Netherlands,2006,16.493852,Europe,Europe,NLD,98.834621,98.834621,26.508,57.075274,2.095,3.469439,0.105199,0.105199,7.963223,0,0,1.618486,5.194,231.6012984,0.237814241,8.163558395190284
Netherlands,2007,16.531357,Europe,Europe,NLD,105.164161,105.164161,28.466,60.888077,2.219,4.200313,0.107,0.107,7.498994,0,0,1.784777,4.026282,229.1322363,0.241183256,7.232496249363887
Netherlands,2008,16.597258,Europe,Europe,NLD,108.202778,108.202778,26.814,64.563171,2.065,4.168889,0.1,0.1,9.380115,0,0,1.111603,5.082893,227.2197209,0.237376537,8.761434017895548
Netherlands,2009,16.68415,Europe,Europe,NLD,113.502778,113.502778,26.607,68.494439,1.487,4.248333,0.097222,0.097222,10.738777,0,0,1.830007,6.111,217.6754103,0.232882571,9.54690201503262
Netherlands,2010,16.771235,Europe,Europe,NLD,118.138889,118.138889,25.8,73.577778,1.253,3.969167,0.104167,0.104167,11.110556,0,0,2.324221,7.058056,229.8555436,0.251283981,9.492829241013093
Netherlands,2011,16.851057,Europe,Europe,NLD,112.965935,112.965935,24.738,67.946072,1.406,4.140775,0.057,0.057,12.284074,0,0,2.394014,7.083559,220.8632176,0.238224269,10.924597755951828
Netherlands,2012,16.915194,Europe,Europe,NLD,102.505526,102.505526,27.313,54.057456,1.059,3.91471,0.104388,0.104388,12.439187,0,0,3.617785,7.203605,215.7331536,0.233193771,12.236974424188604
Netherlands,2013,16.967063,Europe,Europe,NLD,100.875336,100.875336,27.539,54.028719,1.203,2.890859,0.114312,0.114312,12.097048,0,0,3.002398,5.954,211.3706515,0.225518473,12.105397101229975
Netherlands,2014,17.030089,Europe,Europe,NLD,103.417851,103.417851,32.42,50.991982,1.906,4.091306,0.111925,0.111925,11.595278,0,0,2.30136,5.013182,202.5428437,0.214842723,11.320292277200771
Netherlands,2015,17.107433,Europe,Europe,NLD,110.213427,110.213427,42.234173,45.813178,1.316141,4.078041,0.0927,0.0927,13.594237,0,0,3.084957,4.935859,207.6857825,0.216004649,12.418574916466394
Netherlands,2016,17.204693,Europe,Europe,NLD,115.158408,115.158408,39.544496,52.53119,1.255923,3.960278,0.100079,0.100079,14.681115,0,0,3.085327,4.908861,208.0033061,0.218461003,12.835531731213234
Netherlands,2017,17.31537,Europe,Europe,NLD,117.167739,117.167739,34.125316,57.733422,1.165177,3.402478,0.060757,0.060757,17.377779,0,0,3.30281,4.604632,204.3172911,0.218740195,14.883393798356048
Netherlands,2018,17.42128,Europe,Europe,NLD,114.379713,114.379713,30.386626,57.630056,1.323147,3.51477,0.072348,0.072348,18.809494,0,0,2.643272,4.553191,198.1086242,0.212045295,16.50803407768649
Netherlands,2019,17.537507,Europe,Europe,NLD,121.411247,121.411247,20.049871,70.719369,1.422723,3.909748,0.074182,0.074182,22.729009,0,0,2.506345,5.821676,193.7921832,0.209695247,18.78177810001408
Netherlands,2020,17.636731,Europe,Europe,NLD,123.27813,123.27813,10.102059,72.524079,1.351299,4.087363,0.046066,0.046066,32.68342,0,0,2.483844,8.838681,173.0719179,0.201944192,26.549304406223555
Netherlands,2021,17.730564,Europe,Europe,NLD,122.093114,122.093114,17.364037,56.69059,1.343794,3.827956,0.08824,0.08824,40.26745,0,0,2.511047,10.917558,177.0414232,0.206090138,33.053207243121015
Netherlands,2022,17.904421,Europe,Europe,NLD,121.57285,121.57285,17.399878,47.742663,1.594749,4.156313,0.049998,0.049998,48.042503,0,0,2.586746,9.819727,166.8757256,0.191838207,39.55858647716164
Netherlands,2023,18.092524,Europe,Europe,NLD,121.342015,121.342015,10.706605,45.952445,1.530259,3.985293,0.069369,0.069369,56.717388,0,0,2.380656,7.614118,156.4741583,0.187018742,46.798923686902675
Netherlands,2024,18.228742,Europe,Europe,NLD,123.153,123.153,10.13798658,43.9666394,1.365525905,3.577982725,0.085,0.085,62.20533235,0,0,1.814533033,7.183087609,150.8569714,0.182967839,50.579630500272025
Poland,1985,37.200853,Europe,Europe,POL,137.714,137.714,131.52095,0.081,1.68,0.0,1.852,1.852,0.397,0,0,2.18305,0.397,457.6718558,0.141910515,1.6330946744702792
Poland,1986,37.452611,Europe,Europe,POL,140.294,140.294,134.28099,0.063,1.622,0.0,1.549,1.549,0.368,0,0,2.41101,0.368,469.3857668,0.144928109,1.3664162401813333
Poland,1987,37.665707,Europe,Europe,POL,145.833,145.833,139.58713,0.165,1.698,0.0,1.661,1.661,0.193,0,0,2.52887,0.193,485.6015051,0.148779485,1.2713171915821524
Poland,1988,37.817864,Europe,Europe,POL,144.34,144.34,138.20957,0.097,1.626,0.0,1.793,1.793,0.094,0,0,2.52043,0.094,474.7986473,0.145350861,1.307329915477345
Poland,1989,37.938088,Europe,Europe,POL,145.464,145.464,139.66751,0.115,1.691,0.0,1.609,1.609,0.103,0,0,2.27849,0.103,456.6379839,0.139445195,1.1769234999725018
Poland,1990,38.055455,Europe,Europe,POL,136.311,136.311,131.045,0.125,1.57,0.0,1.417,1.417,0.055,0,0,2.099,0.055,373.501179,0.114495728,1.0798835016983221
Poland,1991,38.152947,Europe,Europe,POL,134.714,134.714,129.23,0.107,1.528,0.0,1.425,1.425,0.083,0,0,2.341,0.083,368.4457166,0.111734235,1.1194085247264576
Poland,1992,38.23364,Europe,Europe,POL,132.75,132.75,127.199,0.1,1.457,0.0,1.507,1.507,0.111,0,0,2.376,0.111,353.1231672,0.106624108,1.2188323917137476
Poland,1993,38.294882,Europe,Europe,POL,133.867,133.867,128.257,0.097,1.572,0.0,1.488,1.488,0.061,0,0,2.392,0.061,352.2336163,0.106401976,1.1571186326727274
Poland,1994,38.344312,Europe,Europe,POL,135.347,135.347,129.371,0.147,1.686,0.0,1.733,1.733,0.051,0,0,2.359,0.051,334.2973019,0.101695607,1.3180934930216406
Poland,1995,38.364667,Europe,Europe,POL,139.006,139.006,133.009,0.258,1.523,0.0,1.887,1.887,0.068,0,0,2.261,0.067,341.3357727,0.104038469,1.4064141116210813
Poland,1996,38.35917,Europe,Europe,POL,143.173,143.173,136.764,0.323,1.772,0.0,1.931,1.931,0.133,0,0,2.25,0.133,355.0456843,0.109236449,1.4416125945534424
Poland,1997,38.34831,Europe,Europe,POL,142.79,142.79,136.253,0.215,1.901,0.0,1.961,1.961,0.171,0,0,2.289,0.169,350.4975754,0.108196328,1.4931017578261785
Poland,1998,38.326437,Europe,Europe,POL,142.789,142.789,135.993,0.313,1.902,0.0,2.309,2.309,0.224,0,0,2.048,0.22,330.8832032,0.103717391,1.7739461723241992
Poland,1999,38.287712,Europe,Europe,POL,142.128,142.128,135.108,0.62,1.891,0.0,2.155,2.155,0.197,0,0,2.157,0.193,323.7827142,0.101802857,1.6548463356973995
Poland,2000,38.258071,Europe,Europe,POL,145.184,145.184,137.921,0.928,1.916,0.0,2.106,2.106,0.226,0,0,2.087,0.221,299.7755035,0.095746812,1.6062376019396074
Poland,2001,38.247356,Europe,Europe,POL,145.616,145.616,137.107,1.358,2.398,0.0,2.325,2.325,0.458,0,0,1.97,0.444,297.8537617,0.095108355,1.9111910779035273
Poland,2002,38.229408,Europe,Europe,POL,144.126,144.126,135.005,2.198,2.376,0.0,2.279,2.279,0.488,0,0,1.78,0.427,294.4137121,0.094128721,1.9198479108557789
Poland,2003,38.203524,Europe,Europe,POL,151.631,151.631,142.848,2.425,2.456,0.0,1.671,1.671,0.579,0,0,1.652,0.455,303.5159568,0.097455515,1.4838654364872619
Poland,2004,38.167572,Europe,Europe,POL,154.159,154.159,143.2456,3.225,2.914,0.0,2.082,2.082,0.9924,0,0,1.7,0.8504,301.8989169,0.098208683,1.9943045816332488
Poland,2005,38.124379,Europe,Europe,POL,156.936,156.936,143.4932,5.165,2.757,0.0,2.201,2.201,1.6458,0,0,1.674,1.5108,306.8254771,0.100276303,2.45119029413264
Poland,2006,38.071167,Europe,Europe,POL,161.742,161.742,148.8792,4.58,2.908,0.0,2.042,2.042,2.2488,0,0,1.084,1.9928,319.2002011,0.104995265,2.6528669115010324
Poland,2007,38.020421,Europe,Europe,POL,159.348,159.348,145.9615,4.483,2.794,0.0,2.352,2.352,3.0775,0,0,0.68,2.5555,314.9040694,0.104594286,3.4073223385295073
Poland,2008,37.995902,Europe,Europe,POL,155.3054,155.3054,140.612,4.679,2.726,0.0,2.153,2.153,4.454,0,0,0.6814,3.617,316.6871223,0.106536237,4.254198501790666
Poland,2009,38.002155,Europe,Europe,POL,151.72,151.72,134.873,4.787,2.723,0.0,2.375,2.375,6.3033,0,0,0.6587,5.2263,302.8192063,0.10280174,5.719944634853678
Poland,2010,38.095351,Europe,Europe,POL,157.658,157.658,138.383,4.798,2.892,0.0,2.92,2.92,7.9685,0,0,0.6965,6.3045,320.7742114,0.109359845,6.906405003234852
Poland,2011,38.208643,Europe,Europe,POL,163.548,163.548,141.571,5.821,2.453,0.0,2.332,2.332,10.806,0,0,0.565,7.6008,320.4676763,0.109545787,8.033115660234303
Poland,2012,38.247868,Europe,Europe,POL,162.139,162.139,136.416,6.26,2.045,0.0,2.037,2.037,14.8424,0,0,0.5386,10.0943,305.0517894,0.106163748,10.410450292650134
Poland,2013,38.259262,Europe,Europe,POL,164.557,164.557,139.758,5.27,1.782,0.0,2.439,2.439,14.6276,0,0,0.6804,8.6221,307.5440046,0.106451222,10.37123914509866
Poland,2014,38.265113,Europe,Europe,POL,159.058,159.058,131.551,5.328,1.594,0.0,2.183,2.183,17.662,0,0,0.74,9.977,290.316453,0.102486986,12.476580869871368
Poland,2015,38.266314,Europe,Europe,POL,164.944,164.944,132.962,5.973,2.118,0.0,1.832,1.832,20.654,0,0,1.405,9.739,290.0652262,0.103768741,13.632505577650598
Poland,2016,38.263265,Europe,Europe,POL,166.634,166.634,132.933,7.831,2.302,0.0,2.139,2.139,20.669,0,0,0.76,7.957,303.2336593,0.108220833,13.687482746618338
Poland,2017,38.254958,Europe,Europe,POL,170.465,170.465,133.438657,10.035,2.021,0.0,2.56,2.56,21.562,0,0,0.848343,6.488,316.0387861,0.113706576,14.150705423400698
Poland,2018,38.24107,Europe,Europe,POL,170.039,170.039,133.007579,12.634,1.8,0.0,1.97,1.97,19.647,0,0,0.980421,6.548,320.6685293,0.115046386,12.712965849011109
Poland,2019,38.225884,Europe,Europe,POL,163.988501,163.988501,120.451509,14.797395,1.769015,0.0,1.958416,1.958416,23.500416,0,0,1.51175,7.682984,302.5229424,0.111813343,15.524766581042165
Poland,2020,38.171012,Europe,Europe,POL,158.042741,158.042741,109.370082,17.287546,1.749987,0.0,2.118337,2.118337,26.108225,0,0,1.408564,8.35026,284.2944401,0.107443926,17.860081280164586
Poland,2021,38.040302,Europe,Europe,POL,179.631509,179.631509,129.810213,15.823706,2.004549,0.0,2.339182,2.339182,28.229269,0,0,1.42459,8.061274,310.2836049,0.115906809,17.017310142398237
Poland,2022,38.385739,Europe,Europe,POL,179.748121,179.748121,126.654648,11.354846,2.352608,0.0,1.968187,1.968187,35.720392,0,0,1.69744,7.631184,294.0193992,0.111310239,20.967439765336962
Poland,2023,38.762844,Europe,Europe,POL,167.36201,167.36201,100.607873,16.493658,2.011339,0.0,2.409511,2.409511,43.443854,0,0,2.395775,8.160409,268.0761807,0.105213348,27.397714092941406
Poland,2024,38.539201,Europe,Europe,POL,169.6701701,169.6701701,95.20101052,19.33146572,2.147290355,0.0,2.178472987,2.178472987,48.68466246,0,0,2.127268076,7.988040469,257.0788361,0.105140984,29.977653359469343
Russian Federation,1985,143.569389,CIS,CIS,RUS,962.0,962.0,138.3526324,451.2671825,113.3370541,99.3171762,159.7259548,159.7259548,0.0,0,0,0.0,0.0,2172.398486,0.239594948,16.603529604989607
Russian Federation,1986,144.807813,CIS,CIS,RUS,1001.4,1001.4,144.0387562,469.8137113,117.9950683,105.2214946,164.3309696,164.3309696,0.0,0,0,0.0,0.0,2210.804698,0.24175519,16.410122788096665
Russian Federation,1987,146.147382,CIS,CIS,RUS,1047.3,1047.3,149.593355,487.9312424,122.5453385,124.7022098,162.5278544,162.5278544,0.0,0,0,0.0,0.0,2268.329316,0.247376646,15.51874862980999
Russian Federation,1988,147.36449,CIS,CIS,RUS,1065.5,1065.5,151.5010173,494.1534977,124.1080758,134.813797,160.9236122,160.9236122,0.0,0,0,0.0,0.0,2291.762971,0.249619293,15.103107667761615
Russian Federation,1989,148.281866,CIS,CIS,RUS,1076.5,1076.5,153.6016195,501.0050682,125.8288675,136.33849,159.7259548,159.7259548,0.0,0,0,0.0,0.0,2290.075516,0.248991923,14.837524830469114
Russian Federation,1990,148.97954,CIS,CIS,RUS,1082.2,1082.2,156.8547435,511.6158394,128.4937933,118.3250156,166.8456082,166.8456082,0.065,0,0,0.0,0.065,2233.92052,0.243482904,15.423268175937901
Russian Federation,1991,149.448433,CIS,CIS,RUS,1068.1633,1068.1633,154.7359446,501.3111227,123.9734327,119.9838,168.094,168.094,0.065,0,0,0.0,0.065,2167.920628,0.239407765,15.742817601016624
Russian Federation,1992,148.915991,CIS,CIS,RUS,1008.45,1008.45,154.1113929,460.1874299,100.0520816,119.626,172.594,172.594,0.063,0,0,1.816095573,0.063,2072.562764,0.231270201,17.121027319153153
Russian Federation,1993,148.135424,CIS,CIS,RUS,956.587,956.587,148.3915511,429.1681672,82.88559581,119.186,174.289,174.289,0.06,0,0,2.60668593,0.06,1895.209041,0.216753486,18.22615193390669
Russian Federation,1994,148.200736,CIS,CIS,RUS,875.914,875.914,162.4847328,363.742314,73.27043956,97.82,175.926,175.926,0.061,0,0,2.609513559,0.061,1726.273279,0.197693538,20.091812666540324
Russian Federation,1995,148.291403,CIS,CIS,RUS,860.027,860.027,160.2959586,353.5442161,67.79186578,99.532,176.2552,176.2552,0.059,0,0,2.548759493,0.059,1616.41811,0.186978602,20.501007526507887
Russian Federation,1996,148.084582,CIS,CIS,RUS,847.183,847.183,160.6306059,364.1110815,56.50787869,109.026,154.309,154.309,0.057,0,0,2.541433877,0.057,1562.945859,0.180218141,18.22109272730921
Russian Federation,1997,147.853771,CIS,CIS,RUS,834.131,834.131,157.0224044,356.8675577,51.79229111,108.498,157.434,157.434,0.057,0,0,2.459746787,0.057,1463.65521,0.17070663,18.88084725300942
Russian Federation,1998,147.635531,CIS,CIS,RUS,827.158,827.158,162.9726926,346.503752,52.94331031,103.719,158.497,158.497,0.058,0,0,2.464245121,0.058,1445.305874,0.17064055,19.168647344280053
Russian Federation,1999,147.241975,CIS,CIS,RUS,846.225,846.225,161.3412866,358.6336371,40.90207266,121.874,160.492,160.492,0.058,0,0,2.924003633,0.058,1445.813973,0.173262653,18.972495494697032
Russian Federation,2000,146.717782,CIS,CIS,RUS,877.764,877.764,175.615,370.372,33.091,130.715,164.076,164.076,0.081,0,0,3.814,0.0791,1452.763051,0.177011441,18.701723925793264
Russian Federation,2001,146.117284,CIS,CIS,RUS,891.284,891.284,168.7729416,376.7438697,30.01998962,136.935,173.899,173.899,0.1172,0,0,4.795999016,0.1141,1466.072675,0.180551971,19.52421450401892
Russian Federation,2002,145.9395,CIS,CIS,RUS,891.286,891.286,170.3586605,384.7725951,27.4150374,141.629,162.174,162.174,0.1795,0,0,4.757206914,0.1733,1465.735264,0.180036648,18.215645707438465
Russian Federation,2003,145.794229,CIS,CIS,RUS,916.286,916.286,172.2362346,406.8199657,27.11913071,150.342,155.67,155.67,0.3744,0,0,3.724269033,0.3658,1494.675412,0.183920053,17.030097589617217
Russian Federation,2004,145.180097,CIS,CIS,RUS,931.9,931.9,160.8545319,422.5592378,23.91891926,144.707,175.677,175.677,0.4568,0,0,3.726511016,0.4498,1489.990792,0.186325244,18.900504345959863
Russian Federation,2005,144.597884,CIS,CIS,RUS,954.1,954.1,165.7352456,440.0667401,21.25445263,149.446,172.611,172.611,0.4581,0,0,4.528461658,0.4513,1465.733975,0.186821882,18.13951367781155
Russian Federation,2006,144.102948,CIS,CIS,RUS,992.1,992.1,177.7725347,455.2484208,24.2368722,156.436,173.285,173.285,0.5109,0,0,4.610272362,0.5057,1536.647441,0.19578344,17.517982058260255
Russian Federation,2007,143.859764,CIS,CIS,RUS,1018.7,1018.7,170.7222052,489.1374689,17.31984792,160.0575,177.045,177.045,0.4911,0,0,3.92687794,0.4845,1528.251933,0.197150361,17.427711789535678
Russian Federation,2008,143.81184,CIS,CIS,RUS,1040.0,1040.0,196.6395548,494.4408052,16.09504186,163.0839,164.78,164.78,0.4941,0,0,4.466598204,0.4889,1555.368725,0.198124532,15.891740384615385
Russian Federation,2009,143.869132,CIS,CIS,RUS,993.1,993.1,164.3903053,469.8293998,16.04816882,163.5825,174.199,174.199,0.5012,0,0,4.549426104,0.4974,1446.543107,0.188225806,17.591400664585642
